1.398672919330845588e-01 6.882337775210275232e+00 1.779903901207473549e+00 2.115665440730052360e-01 6.189440028418524697e+00 1.726222819724804181e+00
4.271604217731999498e+00 8.763850208102809347e+00 7.228822456683140274e+00 9.150579565815652572e+00 3.612815506301634283e+00 7.072331157252556011e+00
7.572155069657972248e+00 4.893915784436527971e+00 8.766399515811512444e+00 2.585676682258319925e-01 2.738990321404207506e+00 2.022919272267921009e+00
6.796772092574818735e+00 1.237775192048232720e+00 7.596275783828287942e+00 2.103826967636171830e+00 2.005091330065059907e+00 9.677206300044996823e+00
7.985382740434621152e-01 5.414406796034084479e+00 8.922871406826599738e+00 4.339474773099227800e-01 8.787897480726226007e+00 8.292249281170315456e+00
1.396229086625334626e+00 6.627669066147273469e+00 6.448553579284864945e+00 6.336877583565566852e+00 6.744866315030480841e+00 8.269339112608994569e+00
1.940093966866585085e+00 4.943756525989739359e+00 9.488710826160952294e+00 8.855031348539048608e+00 2.820165470234654581e+00 6.509837508615138546e+00
9.787364276665114105e+00 5.408138090056513470e-01 1.087887802888806155e+00 7.032018024235363818e+00 4.679772515112742504e+00 4.778331021674905088e+00
2.846005664648151523e+00 7.516432940633654525e+00 5.618336172850578514e+00 9.229924322537902626e+00 5.885682472198176640e+00 4.522786940655844745e+00
7.447970244983245003e+00 8.474251700900865103e+00 6.687113873116671492e+00 2.327123705927084174e+00 8.330599651702341291e+00 4.639842322964224053e+00
7.395007526933232711e+00 6.224213199163246557e+00 1.396199578128907159e+00 8.765381576320017132e+00 1.622338370455859158e+00 5.259041715521432181e+00
7.638571316821676227e+00 3.694558033137354869e+00 3.452995967333439609e+00 4.929557379013729701e+00 7.785690107696518147e+00 2.302825430303926169e+00
3.199119576883217242e+00 4.789326910098280266e+00 2.349764390798094738e+00 4.235735783489390727e+00 7.830678456982215430e+00 1.409727863498815292e+00
2.829934726857291416e+00 8.933557057707803395e+00 3.438845386509370439e+00 1.905324924032052447e+00 8.191993072393946917e+00 1.237635209759321286e+00
5.924322208860475669e+00 4.225596925837597162e+00 2.650151949720988220e+00 5.953230870406512665e+00 6.223618552995081821e+00 6.738107641846427853e+00
4.810193585012328299e+00 6.976822141354491080e+00 6.344414327720956592e+00 5.008117280073010047e-01 4.478115837935025212e+00 6.903050489426294511e+00
7.277344815086475016e+00 9.898357460041077971e+00 2.694151737244676603e-01 6.413061017737087255e-02 5.881225200366184680e+00 7.156951070442516993e+00
8.367016787654472765e+00 4.411353896151938514e+00 8.679202332237508699e+00 3.858751467471456031e+00 6.660479030771768727e+00 9.665830103957195885e-01
4.547431446383463971e+00 7.026950079344876698e+00 1.018226630587506509e+00 8.479237520616022650e+00 4.834354692112812657e+00 7.772153519944193789e+00
8.244988185657192048e+00 4.798116322208939799e+00 3.151221120173413048e+00 3.093273669712157670e+00 8.191587672839110823e+00 2.756706103797195162e+00
1.774546139051262905e+00 5.990711948478741888e+00 2.580200241580219434e+00 3.259843251661049823e+00 2.772831273606993996e+00 4.904095451603119216e+00
6.078333943054300192e+00 4.423300412401482973e+00 8.784939320775821514e+00 3.365972310902889397e+00 3.355134499395506786e+00 7.051494894171184136e+00
6.903869594389629327e+00 6.370201891233881142e+00 7.467595293035520498e+00 8.733006546308816453e+00 7.108379654177866769e+00 2.032440356887027733e+00
5.822163132262057061e+00 5.940332671171544288e-01 4.226127624916554026e+00 3.465838507533439916e+00 4.073624861917405582e+00 2.277184964162453085e+00
3.746560462723985907e+00 7.814261848154616885e+00 2.524026480920799287e+00 8.093992255212382858e+00 4.218531705551814781e+00 8.048799629686030244e+00
3.147227043997711249e+00 3.828306025115147726e+00 4.583044027311969693e+00 3.616045934968949993e+00 1.080436906457683532e+00 5.824949908129648080e+00
3.563704282183044469e+00 7.914134169542338171e+00 1.829713927459292178e+00 9.383465919202276240e+00 4.325052232189708690e+00 9.137521121867168361e+00
6.367000803003436182e+00 8.232571662362849096e+00 4.413604480310652001e+00 1.653092636426811701e+00 7.341935931202778320e+00 2.911199682824863189e+00
3.726612284369351435e+00 8.475619426253352628e+00 5.626610605652823338e+00 5.762956972144128720e-02 9.608248673141826401e+00 9.960843902510911008e+00
6.072496154854948536e+00 7.008845032019666021e+00 3.260596643020824636e+00 9.249694456007761190e+00 1.802782353426882755e+00 5.010188324200965049e+00
7.731529145083073651e+00 9.359822588617563000e+00 1.437471163708474720e+00 3.482633019088954285e+00 2.280909589465114351e+00 1.830025209613386217e+00
3.406978363607022775e+00 9.681561057314983287e+00 9.645091451717746622e+00 8.772657379751242601e+00 4.447133300558984814e+00 3.339377684538384017e+00
8.997089486015553916e+00 3.772229744850591260e+00 8.179416685658869035e-01 7.347887658820576817e+00 3.129093187071325666e+00 1.212316391333475574e+00
5.550967518711078519e+00 3.147993086752779668e+00 3.487238673047343696e-01 8.001887543253975110e+00 6.606412173944750776e+00 1.775672452573363591e+00
2.534870375774123108e-01 2.938464358160886025e+00 2.700780749910226319e+00 5.126391025135062840e+00 6.980180968151628917e+00 2.149677504768901848e+00
3.300344325911507504e+00 9.355571945081422314e+00 8.604706620920360649e+00 9.872287622275882413e+00 4.327385627971272797e+00 7.614063442915233182e+00
7.415432013326999083e+00 7.863279808002197946e+00 4.356280480760901241e+00 2.913244286779873349e+00 1.235838582547987841e-01 2.999971090874394619e+00
5.475159524832071689e+00 4.676758959270022054e+00 5.413821024868653353e+00 2.705605401217977324e+00 6.925769326149859850e+00 3.503047401093163593e+00
9.958092589480710188e+00 2.196376109038802316e+00 6.268188718246671343e+00 6.022699975129489403e+00 8.426878134959762789e+00 8.825464954618224667e+00
9.471653993925066573e+00 6.567444166593925381e+00 6.110489384699853588e+00 4.862355749028148821e+00 1.737276188805881860e+00 3.895868572985248246e+00
9.201042597717218996e+00 5.376198817906310268e+00 8.703087950468511025e+00 9.277780039724044414e+00 7.629061962502757588e+00 1.148948999910447410e+00
1.862617686907006576e+00 6.799520389070481841e+00 2.739888326524066109e+00 6.808762752124138729e+00 1.867199217180576243e+00 2.011538234547105564e+00
2.830032305228421308e+00 3.721257458958212361e+00 4.462720795476020186e+00 6.425116953360010541e-02 3.171768797903817827e-03 6.355143508179285305e+00
8.205998806630410147e-01 3.006556301117266017e+00 4.968494835311232372e-01 8.023777021181453861e+00 7.793273537446687715e-01 8.062920482152508228e+00
2.544949994168375085e+00 3.741008724008310082e+00 7.136275740761830022e+00 7.166128073805380083e+00 8.695153245818204368e+00 2.887110672710526682e+00
4.343384794871734123e+00 7.642786645902598153e+00 3.192920458437493725e+00 1.722491380363607716e+00 1.366189592527942143e+00 5.126688739487184066e+00
2.442058987941276627e+00 8.074546179008791569e+00 4.426017485502230286e+00 6.028832705550525972e+00 7.999206986342562331e+00 2.602701845206102149e+00
3.006804142614061259e+00 7.816982523678817962e+00 2.416073213811205100e+00 5.065771587311087565e+00 9.564725449947136582e+00 5.283708092135076306e+00
6.544940125292723287e+00 3.499435604948088141e+00 3.070441792557460303e+00 5.821468742134283669e-01 5.131745671506726669e-01 1.308675627215095671e+00
1.333403283522524019e+00 2.714049852692651754e+00 4.657054773443912943e+00 5.651189114993719009e+00 1.997365917143933967e-01 2.029267545931014993e+00
6.757735822910114543e+00 8.923596597816208842e+00 3.896507428705234588e+00 6.770634299152078484e-01 4.267512565438371652e+00 3.131316738074263473e-01
6.408167532275288458e-01 4.051364492086620750e+00 9.467308180443971821e+00 1.577067502924908160e+00 4.498137896513068945e+00 6.663929901506714160e+00
3.435758432597774359e+00 3.438089581250993731e+00 7.153321892105295454e+00 4.215877639665804644e+00 6.076407109885913371e+00 2.346188073983292988e+00
5.955731256141949537e-01 3.412473723786970670e+00 3.216076542536121519e+00 3.217686610744593168e+00 5.660430644907135544e+00 1.618069411774447630e-01
4.771187493639045485e+00 2.795200334475220760e+00 3.211371349986854362e+00 9.944577568146750757e-01 1.880285862776402972e+00 9.630493213916931694e+00
3.109392776390522695e+00 2.370374397088996776e+00 8.344088800936331651e+00 4.531767607197673797e+00 9.143650903307912969e+00 2.777588328869764478e+00
1.762256464778404474e+00 4.497226487738787526e+00 7.819941462950962929e+00 4.513914258276393809e+00 7.861064320094723890e+00 6.474832085732234788e+00
7.491305833133262482e+00 9.272522535678595634e-01 8.225734759193819912e+00 9.712638603038815432e+00 6.855670503214859934e+00 8.066404101536742033e+00
7.135250373182992156e+00 2.714338898726247340e+00 5.911073467520179037e+00 9.880580634950016261e+00 9.619858450739149802e+00 5.549874221680718200e+00
5.374033374467365398e+00 1.045099347501913245e+00 6.500313825563498682e+00 4.821268053645438201e+00 7.935532990656546382e-01 2.459377122998269716e+00
3.789875424029069961e+00 1.532679688473376212e+00 9.872748850320579805e+00 2.986997601495173793e+00 6.996345264207280756e+00 9.550173412703946596e+00
9.152705548552132697e+00 6.735613928943598339e+00 8.406571748904772434e+00 1.625229334677996684e+00 2.384716849901412417e+00 9.905186527519315831e+00
6.310752595030607814e+00 9.827692878705878599e+00 7.383399684831864818e+00 3.729393317833640253e-01 1.150438168713641129e-01 2.591032274366691368e+00
9.028108991023382046e+00 7.716534283973493835e+00 9.812841065923242567e+00 1.971429455676579900e+00 2.529168520912405071e+00 9.271774183619239551e+00
2.548517370828200512e+00 6.852040420417107036e+00 2.881952847815398844e+00 6.988747839295776032e+00 5.670045295747129011e+00 4.478019509573027968e+00
8.236482200419359856e+00 3.013461207517880158e+00 2.092349922729509260e+00 8.669882691006723263e+00 2.859316804587383132e+00 5.313052689650385574e+00
6.198282377719111835e+00 4.238463904945863447e+00 8.801883948725123474e+00 8.217923507287181906e+00 1.512596451341974291e-01 4.248956215535063308e+00
3.771384757160700651e-01 2.483870620744661473e+00 1.459276466453536258e+00 1.372559164188650316e+00 2.600559964513928790e+00 5.639656443129111629e+00
1.420987794044153985e+00 5.412142170153235732e+00 9.621939519150812803e-01 3.571789258529642908e+00 4.727186326706725339e+00 4.265491570240853569e-01
9.746539273764700084e+00 2.635058419400311269e+00 4.980422278924270252e+00 9.977481246593463027e+00 5.904070756152490773e-01 8.229804905326675524e+00
5.658837245415028860e+00 2.552899025048807058e+00 7.337141355301390888e-04 3.742695186924343886e+00 4.349403631153366590e+00 7.889513624391435442e+00
3.370589917800273838e+00 1.160133853890661371e+00 8.943834662962489190e+00 3.530750876969523944e-02 6.940717429427037288e+00 1.128080587426975034e+00
4.908293924947218834e+00 1.960884493500602010e+00 4.036358739159649822e+00 8.100492658577218563e-01 1.268834031172425547e+00 7.416299840954439837e+00
3.617133394252571854e+00 2.672207890550760467e+00 6.204805484476610289e+00 7.733566101344959698e+00 6.169643986912383582e+00 7.777384690810636769e+00
5.136750694551707852e+00 7.995399612027603631e+00 9.271381931519130148e+00 8.630543640293739216e+00 2.108262109875080892e+00 7.269677116927899974e+00
1.145949661525068608e+00 5.078577099289903529e+00 8.139912604725239476e+00 4.873808750551361868e+00 9.486224006891763594e+00 1.291379057606328873e+00
9.806531723710662618e+00 5.118650561609159766e+00 4.493054576340793638e+00 6.123516274630533829e+00 4.941241496577758241e+00 3.215718235003910408e+00
5.470283655666442257e+00 3.075481154907734549e+00 7.864191375610229962e-01 2.833656818260209320e+00 4.167767610131080325e+00 2.670258007578562243e+00
4.340915149527599048e+00 9.136401142331307401e-01 2.339137160866597842e+00 2.018121598791964288e+00 9.311361124955313429e+00 7.122050435008179470e+00
6.817518209066681933e+00 1.404470375073046950e+00 1.792753186332652904e+00 6.608556666201213403e+00 4.180385990490108838e+00 1.525712695389207507e+00
3.256378320037480734e+00 9.352836354741087987e+00 2.327184898101651633e+00 5.111794415138637859e+00 6.701763595039558652e+00 9.092557737322051636e+00
4.865220020275484725e-01 7.499353593962165831e-01 1.217715486127584068e+00 4.471684883340038219e+00 3.557947156722995885e-01 3.679119832566879467e-01
2.150031117175617901e+00 6.080657758767104681e+00 2.388296914399528070e+00 6.301861424639975340e+00 6.316929267754105126e+00 6.402836994785977787e+00
3.567391023508049486e+00 8.337947050411822048e+00 5.252476609917637873e+00 8.876970488876423815e+00 5.050971905917744920e-02 6.202105623542427892e+00
5.365895813669308012e-02 6.351861069209174815e-01 8.923478169629602164e+00 9.130857686268413431e+00 6.733568825361384569e+00 9.518437233987485868e+00
4.001542222352827416e+00 1.203275443703863967e+00 8.519133332563024297e+00 6.746447313605249185e+00 4.375001435439615172e+00 1.738193122204312324e-01
9.022034674859524372e+00 9.830609634071885594e+00 5.175615401657278625e+00 4.881320071243822056e-01 5.315992475843084542e+00 7.729175755611772392e-01
9.332597526378460628e+00 6.736735616928318571e+00 1.240059916231172066e+00 6.503595775447179594e-01 7.320684656269352608e+00 9.641010354710333630e+00
4.402601973539947977e+00 7.048494544276556084e+00 7.258160945188510738e+00 1.375170380204907561e+00 4.991401763788372303e-01 5.089190543494104269e-01
6.281117999359696391e+00 6.182874994317596240e+00 9.432014987786541127e+00 2.069157637495341540e+00 3.479229147281173162e+00 3.364334842856364638e-01
1.946087888289084189e+00 8.190300843864850577e-02 9.878864268606580623e+00 7.398183020423453549e+00 4.365612799731493965e+00 4.671565655660584682e+00
7.665093517585891192e+00 6.275177813038029129e+00 3.531500268268639164e-01 2.420107414332198559e+00 4.641288375901822860e+00 3.600799228434325983e+00
3.976502119042919503e+00 1.742028832110322778e+00 7.937682624518473951e+00 4.481934127862063910e+00 2.173534777794279282e+00 9.897602067908920276e+00
7.327548317999133864e+00 8.056479733795608666e+00 4.445292079952412045e-01 9.852538341157872637e+00 1.228836836393987220e-01 4.980882090254205252e+00
7.886162713104454269e+00 1.374855654496988100e+00 9.154465498643512333e+00 6.177643819452161011e+00 4.721589620324021297e+00 2.213490960054626200e+00
4.922145381180420554e-01 5.303938089443331450e+00 9.169730990472286791e+00 7.876248764050004070e+00 4.834287582705191433e+00 2.433373216837009245e-02
7.535213851628256521e+00 5.213294020402424067e+00 1.154416376906938213e+00 2.618882261640439246e+00 4.360995415228301475e+00 6.491715684872287895e+00
6.238600626940364435e+00 6.660806562149241827e+00 3.928427594429535485e+00 3.416218656337756343e+00 3.213920462726533867e+00 4.404011558627552780e+00
5.117970442995114055e+00 2.473934088572249390e+00 7.501940692725858284e+00 2.893155123021164954e+00 8.538130593426634718e+00 2.654265550629784975e+00
2.977357575135765266e+00 9.175818450630819356e+00 4.401806664853870288e+00 3.639556654854543272e+00 1.501743178194238082e+00 5.405295517902047209e+00
4.945666138486092045e+00 3.289046306008382992e+00 8.061321837715812677e+00 3.052026810476489160e+00 1.586997396242626479e+00 3.998139435352986659e+00
7.373371073231565376e+00 5.107717182593285443e-02 1.669683153056920055e+00 6.905331371869327661e-01 7.607002757169505358e+00 1.899897624362909543e+00
6.496082261967197624e+00 8.805653088519960647e+00 3.823856337727546961e+00 8.928100381284039599e+00 8.843517391252891713e+00 8.691510564761411928e+00
7.385907048747664128e+00 6.974045271080009378e-01 1.595933637906338243e+00 9.025404281972269516e+00 8.735989057727396201e+00 3.058257617192998712e+00
5.666134952812795333e+00 4.659023276640963829e+00 2.368039973697690925e+00 7.383788345089533856e+00 5.393471675570929769e+00 2.455765337701292239e+00
1.827262902862354377e+00 1.485996798323003798e+00 3.324609432209741922e+00 3.273362260689594017e-01 1.921575198548075569e-02 8.794269035008605684e+00
3.489852625148819332e+00 5.457033792578645404e+00 5.023554731656210137e-01 7.776366310800142401e+00 6.127512853322318875e+00 8.413915854098249270e+00
9.490876945899728856e-01 7.671503414590375769e+00 2.928500412306892287e+00 7.319425150469554886e+00 4.337133346205945372e+00 2.188061673992358624e+00
7.785681914948897386e+00 5.410170082161817717e+00 8.801338928835811259e-01 8.599995376532788782e+00 8.491192834411979362e+00 9.907698797169848248e+00
8.978715260331776804e+00 8.661130880863272097e+00 8.988304458900390870e+00 2.359406059092332697e+00 3.066978728522948838e+00 6.789697515374443881e+00
4.572380439177134548e+00 8.804679008203450508e+00 1.000697378742421151e+00 4.883562018585435816e+00 5.136500627863949120e+00 3.560817665779007157e+00
1.518833610518349753e+00 9.140114687713813524e+00 6.679260806699925723e+00 4.195915854747777729e+00 9.367715536219925809e+00 4.364995609420096123e+00
9.829238901378600790e-01 5.825946657744580648e+00 6.657432457716532248e+00 8.077252988337681572e+00 9.224234911370034595e+00 9.490266721363484592e+00
7.976753771897560075e-01 5.822835659098574368e+00 5.890158418849000821e-01 6.568625640338494165e+00 5.687626005912090221e+00 8.774853211544584752e+00
1.237852343377567887e+00 7.709170177492627118e+00 4.001443389339399914e+00 5.057682416723405794e+00 5.244810143767519861e-01 9.980675826713287790e+00
9.984660444819130731e+00 2.214675488845101459e+00 2.057243311886380877e-01 5.865563334521603167e+00 6.181917330780872799e-01 9.358150489319283505e-01
9.929633986464947437e-01 1.267067379766474433e+00 5.003133620905736656e+00 4.726592434205201254e-01 7.066518465678216288e+00 2.487698877059381086e+00
4.420573138672830638e+00 5.014258193825670062e+00 2.057370440184214111e-01 3.087859588230557062e+00 1.736540168506724990e+00 8.691560497027543519e+00
4.787735566641848628e+00 6.638647501800113204e+00 4.068462727860808315e+00 9.421330948478948031e+00 7.463469552778652982e+00 6.144872614529867327e+00
4.572414201102272813e+00 3.195695678142938867e+00 4.656088542617833781e+00 5.038782948219575175e+00 5.845056615330194383e+00 6.262616709422776928e+00
4.674706618031303051e+00 3.067670238798495319e+00 8.678800591081650140e+00 6.322349562843037951e+00 5.621279404312390149e+00 5.097877594811828672e+00
3.433139772661246703e+00 8.909261190960123145e+00 4.681250053676934364e+00 2.107777810938159746e+00 9.544977291398872410e+00 8.857765658713184109e+00
2.438793767861020534e+00 2.267880691016087802e+00 8.306481987156656643e+00 3.414152197499888963e+00 4.870328228621223499e-01 8.048437178434861394e+00
7.428289312974767356e-01 9.483201637504636849e+00 1.024422389003871725e+00 9.349891195828934798e+00 8.309639618781369919e+00 9.826839420497863742e+00
6.651389379708396277e+00 3.343527390140722311e+00 2.464368310552802477e+00 8.740399909749752005e-01 2.438719263475404908e+00 1.506667601546626267e+00
1.700706743461116721e+00 9.436838718605356391e+00 2.415568623092502420e+00 8.772395534970556241e-03 1.893236415811605511e-01 9.842278096702711920e+00
2.976657568061597203e+00 8.671183891596616178e+00 5.352636132242912126e+00 9.384812181216265259e+00 6.690153251972641435e-01 2.604370580939165958e+00
1.405469889014511198e+00 2.479411416966680548e+00 1.462442107413247649e+00 6.253651001925045527e+00 2.979692293961991645e+00 9.631773087943367173e+00
7.198335241585695599e+00 9.869238856614279243e+00 8.860263674498714437e+00 6.469063101648608871e-01 8.811115136792258440e+00 1.482231897918386831e+00
7.114184278926773963e+00 9.104354576029846768e+00 3.502114679374612738e-01 9.017675372311003912e+00 2.960876258330027433e+00 6.428120419874113978e+00
6.005239596985850525e+00 9.407110453243999970e+00 8.986238114156812173e+00 6.902120067931977410e+00 4.846520246600423576e+00 9.483877807202878429e-01
2.096162704957356127e+00 1.769480704583570319e-01 6.913512088720911386e+00 2.340440637449257899e+00 7.014539175192801679e+00 7.766333281541411004e+00
2.472995211051931541e-01 6.185228367748503153e+00 4.933477458964842910e+00 6.193425419897483408e+00 9.256275369347532589e+00 3.747769369107603943e+00
9.378497021585141535e-01 9.725007732405559935e+00 4.195818880704793585e-01 2.894870135010245704e+00 8.266255272687182298e+00 7.830102521146159233e+00
9.649530149596291295e+00 8.375214544783855075e+00 5.331628439513229623e+00 4.557255076176635278e+00 9.694910343803595509e+00 9.444032158652083453e+00
5.569504965399353580e+00 8.844024050190723685e+00 7.917937757827264278e+00 7.602104715137896207e+00 4.388513437891314872e+00 1.008113847793299378e+00
9.441063301081397796e+00 6.925184199598758639e+00 4.166233168556598976e+00 9.100877830349991982e+00 3.773053566833461936e-01 6.281574057223414442e+00
3.910094054886261716e+00 6.791777013610856173e+00 6.516727582501545157e+00 2.715667396932658129e+00 1.208917411690896282e+00 1.191242465278007368e+00
9.496819107186603048e+00 4.945060690252759628e+00 6.564253625471811127e+00 3.779989765279151648e+00 6.795211532222444895e+00 2.829707022053651322e-02
3.378384873892503748e-01 1.835674295566621650e+00 4.225036862426119200e+00 9.668714432886151400e+00 8.645028197052939678e-01 4.128287694938061136e+00
4.325812175026287676e+00 3.318031387008351984e+00 2.725646456172179377e+00 7.086005432711088403e+00 4.298281507095254028e+00 3.679226840664207021e+00
1.674106696733005384e+00 2.962763078379749615e+00 2.779279376509639299e+00 1.559023096007459142e+00 2.957516661333092767e-01 9.800462109324515225e+00
2.388773244559381226e+00 7.345369151952056974e+00 3.192837637143140839e+00 7.549433990088083135e+00 3.736907994437328462e+00 7.004154386312966274e-01
3.574902985089857488e+00 3.963212015380506159e+00 7.325117739271935768e-01 5.767306344804419282e+00 3.559958466549217881e+00 5.343065658290575115e+00
5.442303600645126416e+00 2.593742970738158959e+00 4.159807398790915656e+00 3.509802540275241078e+00 8.335191735029923166e+00 9.261087005203133771e+00
5.562045750913839903e+00 3.544456632684551689e+00 6.885833317921987273e+00 3.088486066816205078e+00 2.846570395106016171e+00 6.015254891132881809e-01
6.139930767612314710e+00 5.053488260298434120e+00 3.333098034575450175e+00 1.189250993635384557e+00 3.394454863426392688e+00 3.762999263300788044e+00
5.565450048096638014e+00 4.461659550623158665e+00 3.463655614491993884e+00 2.573582814813912822e-01 2.971615185219986799e+00 2.135913147217840535e+00
1.329718273531702577e+00 6.142900398298309028e+00 1.881046180402546897e+00 1.677182965719232755e+00 1.104052343297790006e-01 5.907222670516018681e+00
6.687830802969982003e+00 9.381175442736640946e+00 9.429254752094717418e+00 4.787437700199359547e-01 8.718422690439075140e+00 6.809890945140473217e-01
1.205559230578204799e+00 1.930407346291744819e+00 8.678914116922331612e-01 7.768260136724589593e+00 5.961730043395163658e-01 9.128436743648743246e+00
6.174173881095160965e+00 6.292146392437226510e+00 6.143222585158662596e+00 5.990976368030644039e+00 9.975495898532649619e+00 7.699463355151968891e+00
2.801209367019335872e+00 9.629704800377830054e+00 7.761653614239607535e+00 8.769433479107782148e+00 4.877251177993983333e+00 9.966182510357665336e+00
9.053855227512180193e+00 3.211274279258147235e+00 5.875883002152940904e+00 8.694962012633455917e-01 5.456904058763085708e+00 5.364508517288035794e-01
2.708041334092600394e+00 4.945328807811934624e+00 6.295924016711976989e+00 1.991152228862094198e+00 7.533659737113428179e+00 1.594441820509602259e+00
9.575943793517486924e+00 2.543258209140870640e+00 6.823882720947298530e+00 6.400391808238809155e+00 4.591805396929748539e+00 9.013743303024533304e+00
9.963678015980192981e+00 5.830291775546863953e+00 6.578282602941162516e+00 4.406121767197232586e+00 3.010267389401755089e+00 5.630717145201479923e+00
8.336503117877743563e+00 6.423754226157873504e+00 5.920669276078446508e+00 4.950691037619396440e+00 1.484306050889565576e+00 6.457652776818173734e+00
2.448380134380053974e+00 9.569697192903973360e+00 4.713303774568297300e+00 9.290361857490481157e-01 8.270440805715541188e+00 6.758665336730518280e-01
6.835813077705665819e+00 7.959453492028113253e+00 8.862681212844083944e+00 1.111711396022697640e+00 4.391621930865063916e+00 1.319994531936651283e+00
5.414654739140173589e+00 2.785079344456027339e+00 1.263374628230296004e-01 2.826555811405339291e+00 2.131132366467576311e+00 8.536429737586209043e+00
1.519362272723725482e+00 2.220368989682262040e+00 3.387023695215927166e+00 5.705490219326590839e+00 4.328724959405265693e+00 8.874234270518449819e+00
6.041206208398811839e+00 7.661270785381725013e+00 8.934235633306640167e+00 5.955795431958716080e+00 1.779436811859247403e+00 8.122002148375440100e-02
2.334273874246751923e+00 5.543606208211528497e+00 3.414821188385772643e+00 8.387798161812886732e+00 3.439038029244395389e+00 4.083605793559224928e+00
9.026648850306198568e+00 9.119967380271623014e+00 7.423805616076795122e-01 5.397312936236295933e+00 8.811363182968719343e+00 4.788016989238603749e+00
1.931668226003213640e+00 3.555488917849791708e+00 4.897439523107704140e+00 1.039412159121216872e+00 8.114795824369942068e+00 3.034170038798855717e-01
1.215073585179314852e+00 2.259262305262757842e+00 3.853918653471931854e+00 7.849068558471819834e+00 5.557082259361385113e+00 7.956657000965253523e+00
6.485917169550218020e+00 9.230166656648037815e+00 2.154501026605815106e-01 1.308161186526577424e+00 3.595410396534503228e+00 7.972991179361592629e+00
8.931247622821874899e+00 5.230022606806944196e+00 8.440088963651305676e+00 1.586146214812116373e+00 2.551316784436186147e-01 2.391136196071073083e+00
6.904462245459452863e-01 4.488915396456079066e+00 6.120125152863286289e+00 9.331721361217249822e+00 2.537559372789253143e+00 9.072703849901747830e+00
2.541870636698223329e+00 6.052429445606013481e+00 9.588463868480101571e-01 8.474577856426872557e+00 2.665194231841976347e+00 6.112549460869287632e-01
7.863208603846594258e+00 5.607692004583155310e+00 5.790100010387634555e+00 5.018792257456797579e+00 5.418554736824541251e+00 4.393369211602662361e+00
9.572342487074621431e+00 5.359062662541552946e+00 8.641794654144774768e+00 7.955835876317114419e+00 1.930817432152470703e+00 3.580666352496112204e+00
4.349216050053045457e+00 1.996528990411138293e+00 3.124941429329469500e+00 2.731977138075690981e+00 1.652283471237766532e+00 3.172634856131288927e+00
8.446846188458019711e+00 7.356495016223596473e-01 1.805902298969395137e+00 5.094747767776519609e-02 8.365380869107831074e+00 5.981915957448737053e+00
1.663991093555446943e+00 6.490947196760944671e+00 3.612041656920261801e+00 2.940739222102616068e+00 9.450216622765079677e+00 8.563623932378194858e-01
1.783223556703622537e+00 1.992748943975489739e+00 4.911913430055595775e+00 9.382644576199277608e+00 8.553598977410555193e+00 9.599477057891528275e+00
